type,language,license,rightsHolder,datasetID,institutionCode,datasetName,eventID,parentEventID,eventDate,samplesizeValue,sampleSizeUnit,habitat,samplingProtocol,country,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinateSystem
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEMET3P4,FORMICA:TRANSECT:BEMET3,2018-06-07T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.230802,5.2875321,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEMET3P5,FORMICA:TRANSECT:BEMET3,2018-06-07T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.2309352,5.2866514,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT1P1,FORMICA:TRANSECT:BEHIT1,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5767564,5.9394485,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT1P2,FORMICA:TRANSECT:BEHIT1,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5768838,5.9394418,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT1P3,FORMICA:TRANSECT:BEHIT1,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5769375,5.9395272,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT1P4,FORMICA:TRANSECT:BEHIT1,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5772165,5.9396408,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT1P5,FORMICA:TRANSECT:BEHIT1,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5777125,5.9397999,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT2P1,FORMICA:TRANSECT:BEHIT2,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5773682999999,5.9372052,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT2P2,FORMICA:TRANSECT:BEHIT2,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5774113999999,5.9371675,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT2P3,FORMICA:TRANSECT:BEHIT2,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.577484,5.9371635,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT2P4,FORMICA:TRANSECT:BEHIT2,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5776856999999,5.9374266,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT2P5,FORMICA:TRANSECT:BEHIT2,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5782086,5.9377273,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT3P1,FORMICA:TRANSECT:BEHIT3,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5189109,5.8927511,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT3P2,FORMICA:TRANSECT:BEHIT3,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5188937,5.892781,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT3P3,FORMICA:TRANSECT:BEHIT3,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.518951,5.8927373,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT3P4,FORMICA:TRANSECT:BEHIT3,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5191245,5.8926399,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:BEHIT3P5,FORMICA:TRANSECT:BEHIT3,2018-06-12T00:00:00Z,9,square metre,temperate forest,vegetation survey,Belgium,50.5193993,5.8921311,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET1P1,FORMICA:TRANSECT:NOMET1,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5748081,9.1446329,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET1P2,FORMICA:TRANSECT:NOMET1,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5747741,9.1445335,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET1P3,FORMICA:TRANSECT:NOMET1,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5749259,9.144617,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET1P4,FORMICA:TRANSECT:NOMET1,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5749752,9.1446756,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET1P5,FORMICA:TRANSECT:NOMET1,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5755241,9.1448686,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET2P1,FORMICA:TRANSECT:NOMET2,2018-06-24T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5635474,9.0788985,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET2P2,FORMICA:TRANSECT:NOMET2,2018-06-24T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5635292,9.0788217,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET2P3,FORMICA:TRANSECT:NOMET2,2018-06-24T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5635974,9.0790284,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET2P4,FORMICA:TRANSECT:NOMET2,2018-06-24T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5639335,9.0788834,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET2P5,FORMICA:TRANSECT:NOMET2,2018-06-24T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.564248,9.0785138,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET3P1,FORMICA:TRANSECT:NOMET3,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5715511,9.1325681,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET3P2,FORMICA:TRANSECT:NOMET3,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5715607,9.1326015,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET3P3,FORMICA:TRANSECT:NOMET3,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5716369,9.132595,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET3P4,FORMICA:TRANSECT:NOMET3,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5717429,9.1327486,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOMET3P5,FORMICA:TRANSECT:NOMET3,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5723379,9.1324444,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT1P1,FORMICA:TRANSECT:NOHIT1,2018-06-22T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.6055178999999,9.430391,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT1P2,FORMICA:TRANSECT:NOHIT1,2018-06-22T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.6055568,9.4303811,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT1P3,FORMICA:TRANSECT:NOHIT1,2018-06-22T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.6056335,9.4302895,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT1P4,FORMICA:TRANSECT:NOHIT1,2018-06-22T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.6057994,9.430078,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT1P5,FORMICA:TRANSECT:NOHIT1,2018-06-22T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.6062725,9.4294914,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT2P1,FORMICA:TRANSECT:NOHIT2,2018-06-22T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5897578,9.3929331,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT2P2,FORMICA:TRANSECT:NOHIT2,2018-06-22T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5896555,9.3929527,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT2P3,FORMICA:TRANSECT:NOHIT2,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.589794,9.3930375,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT2P4,FORMICA:TRANSECT:NOHIT2,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5899063,9.3929169,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT2P5,FORMICA:TRANSECT:NOHIT2,2018-06-23T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.5904889,9.3926879,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT3P1,FORMICA:TRANSECT:NOHIT3,2018-06-22T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.6045302,9.4270965,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT3P2,FORMICA:TRANSECT:NOHIT3,2018-06-22T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.6044752,9.4271955,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT3P3,FORMICA:TRANSECT:NOHIT3,2018-06-22T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.6046371,9.4270633,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT3P4,FORMICA:TRANSECT:NOHIT3,2018-06-22T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.6048047,9.4269153,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOHIT3P5,FORMICA:TRANSECT:NOHIT3,2018-06-22T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,62.6053564,9.4270084,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT1P1,FORMICA:TRANSECT:NOLOT1,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.3713487,10.0857833,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT1P2,FORMICA:TRANSECT:NOLOT1,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.3713491,10.0857382,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT1P3,FORMICA:TRANSECT:NOLOT1,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.3713941,10.0858101,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT1P4,FORMICA:TRANSECT:NOLOT1,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.3715208,10.0859928999999,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT1P5,FORMICA:TRANSECT:NOLOT1,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.3717031,10.086252,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT2P1,FORMICA:TRANSECT:NOLOT2,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.3464746,10.2283276,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT2P2,FORMICA:TRANSECT:NOLOT2,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.3464747,10.2283347999999,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT2P3,FORMICA:TRANSECT:NOLOT2,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.3465375,10.2284873,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT2P4,FORMICA:TRANSECT:NOLOT2,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.3468278,10.2285,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT2P5,FORMICA:TRANSECT:NOLOT2,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.3472434,10.2287405,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT3P1,FORMICA:TRANSECT:NOLOT3,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.5038447,9.9344985,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT3P2,FORMICA:TRANSECT:NOLOT3,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.503853,9.9345343,EPSG:4326,30,WGS84
Event,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ghent University,https://doi.org/10.15468/be9pwc,UGent,FORMICA_VEG - Vegetation surveys along edge-to-core transects in open and dense forests in the framework of the Forest Microclimate Assessment (FORMICA) project,FORMICA_VEG:PLOT:NOLOT3P3,FORMICA:TRANSECT:NOLOT3,2018-06-20T00:00:00Z,9,square metre,temperate forest,vegetation survey,Norway,63.5038878999999,9.93467259999999,EPSG:4326,30,WGS84
