Occurrence_id,Period,Region,Forest type,Transect,Plot number,fullplotID,LAT,LON,Date,Observers,Time lamps on,Time lamps of,Forest affinity,Species (Dutch name),Species (English name),Species (French name),Species (Scientific name),Amount,Rarity,Family,"Remarks (Wind, rain, moon, cloudiness)",Minimum Temperature,Maximum Temperature,Average Temperature
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:1:201674dc571155b4a39365451ca965d4,1,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,wl,gele snuituil,Clay Fan-foot,Herminie dérivée,Paracolax tristalis,1,rare,Erebidae,"Cloudy, dry",15.5,19.5,17.33333333
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:1:7a0a9f017ff6cc5f9d46d358afb21043,1,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,wl,varenspanner,Brown Silver-line,Phalène de l'aquiline,Petrophora chlorosata,9,fairly common,Geometridae,"Cloudy, dry",15.5,19.5,17.33333333
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:1:f98badc709675dfcb1e8adaa6fabf745,1,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,wl,gele eenstaart,Oak Hook-tip,Binaire,Watsonalla binaria,1,common,Drepanidae,"Cloudy, dry",15.5,19.5,17.33333333
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:1:e8f1652222530d3c9bbd0428634f6875,1,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,wl,donkere marmeruil,Marbled White Spot,Albule,Deltote pygarga,2,fairly common,Noctuidae,"Cloudy, dry",15.5,19.5,17.33333333
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:1:f1630baadef1886c0a075c9ae2646c5d,1,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,gemarmerd heide-uiltje,Rosy Marbled,Noctuelle gracieuse,Elaphria venustula,3,fairly common,Noctuidae,"Cloudy, dry",15.5,19.5,17.33333333
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:1:61b21f20242a5dfd23761662b70c8e5d,1,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,w,zwarte-l-vlinder,Black V Moth,L noir,Arctornis l-nigrum,2,rare,Erebidae,"Cloudy, dry",15.5,19.5,17.33333333
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:1:1ebe40c41dd606ede83835c6a5ab246b,1,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,herculesje,Early Thorn,Ennomos illunaire,Selenia dentaria,4,common,Geometridae,"Cloudy, dry",15.5,19.5,17.33333333
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:1:a69ec1024cb7c6854f5345251c846bd8,1,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,wl,donsvlinder,Yellow-tail,Cul doré,Euproctis similis,3,common,Erebidae,"Cloudy, dry",15.5,19.5,17.33333333
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:1:378822af53c5f18b23fe96d9c0a6ccb9,1,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,katwilguiltje,Minor Shoulder-knot,Noctuelle de l'osier,Brachylomia viminalis,1,rare,Noctuidae,"Cloudy, dry",15.5,19.5,17.33333333
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:1:526caa441f95bcbf98a70bf4ce6edc72,1,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,egale stipspanner,Plain Wave,Acidalie sobre,Idaea straminata,1,rare,Geometridae,"Cloudy, dry",15.5,19.5,17.33333333
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:1:d01491038846b8c4af12bcaf6ed6f43a,1,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,gewone dwergspanner,Common Pug,Eupithécie austère,Eupithecia vulgata,1,common,Geometridae,"Cloudy, dry",15.5,19.5,17.33333333
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:1:4b6d6c809db373b2341e9ce6d635c135,1,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,wl,egale bosrankspanner,Fern,Essuyée,Horisme tersata,1,rare,Geometridae,"Cloudy, dry",15.5,19.5,17.33333333
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:088bb9ed315ed97c72019864cbcc2996,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,wl,rozenblaadje,Rosy Footman,Rosette,Miltochrista miniata,2,common,Erebidae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:b51651dc6abe9f3c117aada079f76eb4,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,mm,kroonvogeltje,Coxcomb Prominent,Crête de coq,Ptilodon capucina,4,fairly common,Notodontidae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:6c5b0e20f1bf3b8f0fdf82d452d72b76,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,wl,rietvink,Drinker,Buveuse,Euthrix potatoria,5,fairly common,Lasiocampidae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:0068568d852c3e98379d3c2ce029cf25,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,mm,taxusspikkelspanner,Willow Beauty,Boarmie rhomboïdale,Peribatodes rhomboidaria,5,common,Geometridae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:498b17f2c247d1cc1b1df6815eaf8dc9,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,w,glad beertje,Dingy Footman,Lithosie grise,Eilema griseola,7,common,Erebidae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:d3f50fcde8700253f1e0cbf7be5db2ed,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,mm,ringspikkelspanner,Pale Oak Beauty,Boarmie apparentée,Hypomecis punctinalis,1,common,Geometridae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:7661488ea86ed6f5510d57523a4f7d83,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,mm,grote beer,Garden Tiger,Écaille hérissonne,Arctia caja,1,fairly common,Erebidae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:d93b02cc56d945b8bf49aabe3e63f87f,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,wl,vuursteenvlinder,Buff Arches,Ratissée,Habrosyne pyritoides,1,fairly common,Drepanidae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:ac0f3c8a13d068583d2178017add97aa,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,mm,oranje agaatspanner,Chevron,Cidarie agate,Eulithis testata,1,fairly common,Geometridae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:78ea57703c7f9aef447f7dd54c7bebab,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,mm,gerande spanner,Clouded Border,Bordure entrecoupée,Lomaspilis marginata,1,common,Geometridae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:c485980cca8b7b1b990d171ad54fa442,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,mm,kortzuiger,Scalloped Oak,Crocalle aglosse,Crocallis elinguaria,5,common,Geometridae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:4051fd43096d9d7a4ccf316ab36432cc,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,mm,gewone spikkelspanner,Small Engrailed,Bi ondulée,Ectropis crepuscularia,1,common,Geometridae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:3eac947f3b3030a4496fc61eea4dd319,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,wl,hazelaaruil,Nut-tree Tussock,Noctuelle du coudrier,Colocasia coryli,1,fairly common,Noctuidae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:34bb8f5cedbbd1df4a437473a2986815,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,wl,donker klaverblaadje,Sharp-angled Peacock,Philobie alternée,Macaria alternata,2,common,Geometridae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:7d4136d34b2658a9b34d1a74bb228949,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,wl,bruine grijsbandspanner,Common Wave,Cabère pustulée,Cabera exanthemata,1,common,Geometridae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:fe9bffd8e1b7f9ad52b7f405a9edcaa2,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,mm,groene geelvleugeluil,Guernsey Underwing,Noctuelle du camérisier,Polyphaenis sericata,5,very rare,Noctuidae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:32cd6a98ebba063bf885c119b01cd965,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,w,nekspindertje,Mocha,Phalène mariée,Cyclophora annularia,1,rare,Geometridae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:10cfea7534459d5153917c30105cb655,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,wl,berken-orvlinder,Satin Lutestring,Funèbre,Tetheella fluctuosa,2,fairly common,Drepanidae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:dcaeb3a406bd04efcaaf07121e8cfc8a,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,w,tweestip-orvlinder,Common Lutestring,Bipoint,Ochropacha duplaris,1,common,Drepanidae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:f0d533621bb087c2c252dede6dce1369,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,mm,heremietuil,Double Kidney,Cosmie rétuse,Ipimorpha retusa,1,rare,Noctuidae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:2:5696ad3c8dd5b9e311e52ff826c60fcc,2,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-08-05,"Cyr Mestdagh, Eva DeCock",1899-12-31T20:24:00Z,1899-12-31T05:55:00Z,mm,eikenprocessierups,Oak Processionary,Processionnaire du chêne,Thaumetopoea processionea,6,common,Notodontidae,"Clear sky, Full moon",7,17,11
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:3:5696ad3c8dd5b9e311e52ff826c60fcc,3,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-09-07,"Cyr Mestdagh, Pieter Vangansbeke, Sanne Govaert",1899-12-31T19:21:00Z,1899-12-31T06:44:00Z,mm,eikenprocessierups,Oak Processionary,Processionnaire du chêne,Thaumetopoea processionea,10,common,Notodontidae,Clear sky,4.5,14,8.681818182
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:3:62d270315bce936e51467470ee77be0f,3,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-09-07,"Cyr Mestdagh, Pieter Vangansbeke, Sanne Govaert",1899-12-31T19:21:00Z,1899-12-31T06:44:00Z,mm,appeltak,Light Emerald,Céladon,Campaea margaritaria,2,common,Geometridae,Clear sky,4.5,14,8.681818182
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:3:0068568d852c3e98379d3c2ce029cf25,3,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-09-07,"Cyr Mestdagh, Pieter Vangansbeke, Sanne Govaert",1899-12-31T19:21:00Z,1899-12-31T06:44:00Z,mm,taxusspikkelspanner,Willow Beauty,Boarmie rhomboïdale,Peribatodes rhomboidaria,1,common,Geometridae,Clear sky,4.5,14,8.681818182
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:4:203d808df597cc2ddd6cfe1732595bf2,4,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-10-15,"Pallieter De Smedt, Pieter Sanczuk",1899-12-31T18:00:00Z,1899-12-31T07:40:00Z,mm,bosbesuil,Chestnut,Conistre polie,Conistra vaccinii,4,common,Noctuidae,Cloudy,6,11.5,8.071428571
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:4:63265dc3e0ce9933dfabb0370b0e02da,4,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-10-15,"Pallieter De Smedt, Pieter Sanczuk",1899-12-31T18:00:00Z,1899-12-31T07:40:00Z,mm,meidoornuil,Green brindled Crescent,Aubépinière,Allophyes oxyacanthae,1,fairly common,Noctuidae,Cloudy,6,11.5,8.071428571
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P3:4:3fd16a8d7a1ea6741fc18942c7269a17,4,FR,Closed,NFLoT1,3,NFLoT1P3,49.3408102,2.8176708,2020-10-15,"Pallieter De Smedt, Pieter Sanczuk",1899-12-31T18:00:00Z,1899-12-31T07:40:00Z,w,herfstspanner,November Moth,Épirrite diluée,Epirrita dilutata,1,common,Geometridae,Cloudy,6,11.5,8.071428571
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:5409414e1456b853818ebdae50e4fc56,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,wl,zwartrandgrasuil,Clouded Brindle,Noctuelle hépatique,Apamea epomidion,1,very rare,Noctuidae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:0a0459b43451197576820c7fcf32fbed,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,o,schaduwstipspanner,Least Carpet,Phalène rustique,Idaea rusticata,1,fairly common,Geometridae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:378822af53c5f18b23fe96d9c0a6ccb9,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,katwilguiltje,Minor Shoulder-knot,Noctuelle de l'osier,Brachylomia viminalis,6,rare,Noctuidae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:697d79a8a5d6ebca138bd8df84d29b6b,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,w,slakrups,Festoon,Tortue,Apoda limacodes,1,common,Limacodidae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:fbd865ac6d889ff6ba21cab86dfdcd5d,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,dwergstipspanner,Dwarf Cream Wave,Acidalie familière,Idaea fuscovenosa,2,fairly common,Geometridae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:49bd09f5ee3424cf063e836a65bc7313,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mo,bastaardsatijnvlinder,Brown-tail,Cul brun,Euproctis chrysorrhoea,1,fairly common,Erebidae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:6cd8ecc585b7bca2e166a621b996047e,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,plat beertje,Common Footman,Lithosie complanule,Eilema lurideola,14,fairly common,Erebidae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:498b17f2c247d1cc1b1df6815eaf8dc9,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,w,glad beertje,Dingy Footman,Lithosie grise,Eilema griseola,2,common,Erebidae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:c0177071ec3627fca8bc2457861f687b,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,wl,wapendrager,Buff-tip,Bucéphale,Phalera bucephala,3,common,Notodontidae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:78ea57703c7f9aef447f7dd54c7bebab,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,gerande spanner,Clouded Border,Bordure entrecoupée,Lomaspilis marginata,3,common,Geometridae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:27db9f12fdb4dbd3e088957f5b23f56b,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,wl,ringelrups,Lackey Moth,Bombyx à livrée,Malacosoma neustria,8,fairly common,Lasiocampidae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:201674dc571155b4a39365451ca965d4,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,wl,gele snuituil,Clay Fan-foot,Herminie dérivée,Paracolax tristalis,5,rare,Erebidae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:d3f50fcde8700253f1e0cbf7be5db2ed,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,ringspikkelspanner,Pale Oak Beauty,Boarmie apparentée,Hypomecis punctinalis,17,common,Geometridae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:c33fb61c25e0423103210f8294b7a7ad,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,grijze stipspanner,Riband Wave,Impolie,Idaea aversata,15,fairly common,Geometridae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:0638d2f4f0ce3f46cdac0404ee9b8b28,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,w,grote spikkelspanner,Great Oak Beauty,Boarmie du chêne,Hypomecis roboraria,11,fairly common,Geometridae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:c89a7383381afa77280440fbfa6f86ea,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,oranje iepentakvlinder,Orange Moth,Angéronie du prunier,Angerona prunaria,3,common,Geometridae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:c8fe2bcc91ce62bbe8a385c4f7a6f298,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,w,nonvlinder,Black Arches,Cul noir,Lymantria monacha,13,fairly common,Erebidae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:afbed7be0d60f323064faa20333761aa,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mo,slawortelboorder,Common Swift,Louvette,Pharmacis lupulina,1,fairly common,Hepialidae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:6c6bf343f4b6d37bb31d1c7322215ed2,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,mm,gele tijger,Buff Ermine,Écaille lièvre,Spilosoma lutea,1,fairly common,Erebidae,"Cloudy, dry",16,19.5,17.88888889
UGENT:FORMICA_LEPIDOPTERA:NFLOT1P4:1:ad2e63dbb58f8d5d00d1e3badb2e482b,1,FR,Closed,NFLoT1,4,NFLoT1P4,49.3410337,2.8175835,2020-06-28,"Cyr Mestdagh, Camille  Meeussen, Karen De Pauw, Thomas Vanneste",1899-12-31T20:58:00Z,1899-12-31T05:15:00Z,wl,berkeneenstaart,Pebble Hook-tip,Faucille,Drepana falcataria,1,common,Drepanidae,"Cloudy, dry",16,19.5,17.88888889
